Low,Bal,Wind,Solar
50.33389384,53.8,56.22861301,55.796879
44.30389384,49.08,53.84861301,53.446879
41.03389384,46.33,48.27861301,48.556879
40.73389384,48.32,48.68861301,54.706879
36.18389384,47.36,46.85861301,50.916879
38.45389384,50.58,51.93861301,52.116879
36.55389384,49.54,51.87861301,51.536879
36.18389384,50.58,51.87861301,52.056879
35.45389384,51.18,52.40861301,52.126879
35.45389384,48.02,51.87861301,48.766879
37.59389384,46.01,49.14861301,45.036879
38.84389384,43.33,49.71861301,24.786879
39.37389384,40.26,51.08861301,16.866879
41.92389384,40.47,49.23861301,12.936879
41.31389384,48.4,51.94861301,17.626879
41.51389384,49.5,58.66861301,32.956879
43.77389384,50.03,59.17861301,42.036879
45.21389384,53.19,59.77861301,48.606879
49.51389384,57.29,62.61861301,54.296879
57.06389384,58.67,60.46861301,57.966879
58.93389384,59.42,61.26861301,60.336879
59.45389384,64.53,67.53861301,66.686879
58.04389384,63.97,64.26861301,64.476879
56.82389384,63.61,63.53861301,64.476879
54.64389384,61.32,61.14861301,56.926879
47.17389384,58.12,55.56861301,54.966879
42.05389384,50.86,52.56861301,49.756879
42.62389384,53.52,54.81861301,53.776879
42.05389384,55.55,54.81861301,57.456879
42.06389384,54.7,53.65861301,56.566879
41.25389384,52.36,53.65861301,53.936879
41.06389384,53.69,54.27861301,57.006879
40.69389384,52.36,54.16861301,54.446879
33.50389384,49.21,49.72861301,46.246879
33.24389384,37.39,42.29861301,38.086879
35.61389384,40.26,44.20861301,5.976878995
36.25389384,39.57,42.00861301,1.276878995
39.31389384,36.17,45.03861301,5.186878995
43.90389384,35.05,45.40861301,13.326879
43.59389384,35.71,46.75861301,17.126879
44.40389384,42.8,53.23861301,27.536879
47.43389384,50.73,53.39861301,34.976879
48.42389384,51.19,60.22861301,50.716879
53.57389384,63.97,67.07861301,57.866879
55.25389384,67.94,69.01861301,64.326879
57.06389384,66.24,69.34861301,64.956879
56.28389384,63.35,65.26861301,61.456879
55.76389384,62.82,65.26861301,61.496879
53.68389384,58.52,60.46861301,54.486879
49.50389384,57.62,57.87861301,54.486879
48.84389384,50.43,50.53861301,49.836879
42.11389384,49.24,51.87861301,49.156879
41.50389384,51.93,52.78861301,53.826879
39.37389384,48.28,47.12861301,49.896879
39.36389384,48.37,49.14861301,50.486879
39.36389384,59.17,49.59861301,58.326879
36.55389384,59.17,54.83861301,54.946879
32.35389384,43.56,44.44861301,40.326879
32.40389384,37.18,42.78861301,32.016879
33.50389384,29.35,32.31861301,1.216878995
35.64389384,18.23,30.45861301,1.186878995
36.40389384,29.15,30.45861301,1.196878995
41.04389384,31.12,32.40861301,1.216878995
42.75389384,31.12,32.40861301,4.806878995
45.73389384,35.67,43.75861301,14.346879
46.55389384,48.05,53.21861301,27.956879
50.01389384,52.52,61.90861301,51.976879
54.20389384,61.12,64.11861301,59.606879
54.69389384,62.48,65.49861301,64.076879
55.12389384,62.82,64.61861301,64.956879
53.19389384,60.59,54.83861301,60.296879
51.12389384,54.9,54.85861301,56.376879
46.99389384,53.58,54.83861301,54.966879
45.13389384,52.11,54.81861301,55.806879
35.48389384,46.58,48.26861301,49.376879
36.24389384,45.11,42.94861301,48.046879
35.64389384,46.58,45.92861301,54.426879
33.47389384,47.8,42.37861301,52.406879
31.25389384,42.69,40.53861301,51.976879
30.57389384,41.85,40.71861301,52.706879
30.57389384,46.81,40.71861301,52.386879
30.57389384,31.09,32.38861301,32.016879
32.40389384,31.11,39.33861301,31.926879
36.32389384,37.18,40.67861301,20.706879
39.68389384,31.11,37.05861301,3.886878995
40.30389384,31.11,37.75861301,1.236878995
42.65389384,31.12,41.57861301,1.406878995
43.78389384,37.18,43.01861301,4.836878995
44.53389384,39.56,45.57861301,14.406879
49.44389384,44.14,47.67861301,26.246879
49.59389384,50.7,52.48861301,46.056879
51.15389384,55.47,57.37861301,53.986879
51.16389384,59.76,62.61861301,62.226879
51.26389384,59.17,63.97861301,63.866879
50.30389384,62.68,63.97861301,63.586879
49.34389384,62.82,64.69861301,63.586879
48.37389384,53.85,61.88861301,61.496879
41.88389384,52.01,55.77861301,56.376879
34.66389384,44.74,45.79861301,47.616879
32.84389384,39.59,40.76861301,46.166879
30.75389384,38.13,25.44861301,49.116879
30.57389384,31.05,17.73861301,43.596879
30.57389384,31.02,6.408613014,41.216879
30.57389384,22.7,1.558613014,43.956879
31.25389384,19.8,4.888613014,44.116879
30.75389384,5.11,1.498613014,31.996879
30.57389384,0.28,1.398613014,1.196878995
31.98389384,0.24,1.418613014,1.186878995
34.44389384,0.25,1.478613014,1.186878995
37.65389384,0.26,9.198613014,1.186878995
39.45389384,0.28,9.248613014,1.186878995
40.82389384,0.32,10.51861301,1.196878995
44.89389384,13.58,16.98861301,3.556878995
44.27389384,43.52,38.89861301,35.226879
44.64389384,51.05,52.44861301,48.956879
46.18389384,54.06,54.37861301,55.796879
47.60389384,52.36,51.80861301,58.476879
48.06389384,52.36,50.40861301,61.496879
45.82389384,50.43,50.40861301,53.266879
44.27389384,47.65,45.03861301,50.516879
42.48389384,46.33,41.03861301,49.156879
36.63389384,39.95,36.03861301,47.396879
33.99389384,38.13,32.37861301,44.646879
32.40389384,31.02,14.39861301,43.596879
31.23389384,31.02,11.70861301,48.156879
30.57389384,30.98,1.618613014,45.646879
30.57389384,13.16,1.548613014,38.936879
32.40389384,30.98,7.888613014,47.716879
32.42389384,30.98,5.468613014,40.876879
32.34389384,4.65,1.578613014,31.886879
32.52389384,0.28,1.538613014,1.256878995
32.78389384,0.27,1.488613014,1.186878995
36.80389384,0.28,1.548613014,1.186878995
38.84389384,0.29,9.248613014,1.186878995
38.96389384,0.29,1.588613014,1.186878995
39.95389384,0.29,1.598613014,1.186878995
40.68389384,3.08,5.998613014,1.226878995
44.65389384,17.82,19.07861301,10.786879
44.92389384,31.09,27.57861301,32.026879
45.78389384,46.81,39.40861301,51.606879
46.55389384,49.58,39.44861301,53.266879
47.60389384,46.79,41.61861301,51.976879
46.18389384,46.81,45.85861301,51.466879
44.96389384,46.72,45.03861301,50.406879
44.16389384,46.79,46.75861301,49.216879
36.55389384,45.26,42.43861301,46.736879
33.63389384,39.17,24.67861301,43.596879
34.02389384,31.12,13.44861301,41.906879
31.82389384,21.21,9.168613014,42.466879
31.29389384,37.71,9.628613014,41.316879
31.26389384,37.18,15.41861301,40.876879
32.27389384,31.11,15.24861301,48.706879
32.42389384,31.11,7.168613014,45.116879
32.34389384,5.11,1.568613014,37.096879
33.24389384,0.27,1.478613014,1.216878995
33.37389384,0.25,1.418613014,1.186878995
36.79389384,0.26,1.448613014,1.186878995
38.70389384,0.28,1.538613014,1.186878995
40.25389384,0.28,1.568613014,1.196878995
43.50389384,1.57,5.188613014,1.226878995
42.07389384,35.32,35.91861301,18.886879
43.57389384,47.46,49.33861301,43.026879
44.09389384,51.69,52.98861301,49.516879
45.71389384,54.04,54.96861301,56.186879
51.46389384,58.63,58.11861301,57.196879
54.09389384,59.17,60.46861301,60.076879
50.34389384,59.17,58.11861301,58.166879
46.07389384,56.23,56.30861301,56.376879
44.69389384,52.29,54.87861301,52.836879
39.53389384,51.07,49.60861301,50.516879
36.00389384,46.67,47.05861301,47.436879
36.80389384,45.11,46.40861301,47.916879
35.99389384,43.04,41.55861301,48.686879
33.55389384,38.11,32.31861301,42.466879
33.21389384,38.85,25.19861301,42.466879
36.06389384,40.41,39.33861301,43.096879
36.32389384,46.85,43.49861301,51.436879
33.88389384,37.18,32.41861301,42.466879
35.60389384,32.87,32.42861301,35.596879
36.58389384,33.81,35.40861301,9.176878995
37.95389384,35.01,42.71861301,16.956879
39.88389384,43.58,48.48861301,18.266879
40.22389384,43.5,48.01861301,13.136879
42.02389384,47.34,49.13861301,30.666879
43.89389384,49.14,52.40861301,41.466879
43.83389384,51.07,53.65861301,48.746879
44.64389384,52.36,55.33861301,53.066879
46.11389384,54.04,60.46861301,55.916879
50.30389384,59.17,60.46861301,58.476879
52.79389384,60.59,58.82861301,61.496879
46.91389384,55.76,57.70861301,58.166879
44.22389384,55.47,54.87861301,55.106879
44.30389384,55.08,54.81861301,54.426879
42.62389384,51.07,52.94861301,50.486879
36.45389384,47.78,49.54861301,47.956879
41.05389384,48.28,49.55861301,49.986879
39.36389384,51.07,49.61861301,54.606879
39.12389384,49.18,48.36861301,54.446879
37.82389384,49.08,46.68861301,51.446879
37.82389384,50.53,49.61861301,52.126879
36.55389384,50.93,43.98861301,51.966879
32.34389384,39.42,32.40861301,41.746879
30.75389384,31.11,32.31861301,32.026879
32.40389384,29.15,30.92861301,9.006878995
35.33389384,15.95,30.94861301,1.196878995
36.97389384,24.53,38.47861301,1.206878995
37.68389384,39.78,44.34861301,1.216878995
39.88389384,44.5,49.09861301,22.246879
43.99389384,47.81,51.87861301,44.296879
43.65389384,50.54,52.52861301,48.706879
47.62389384,50.62,52.49861301,51.436879
48.33389384,51.91,52.90861301,52.106879
48.84389384,55.96,60.46861301,60.076879
49.58389384,59.17,61.88861301,61.496879
46.18389384,56.56,53.42861301,57.396879
43.06389384,53.88,52.52861301,54.466879
42.89389384,53.56,55.77861301,55.106879
36.63389384,51.07,53.65861301,51.976879
33.99389384,48.05,50.46861301,49.096879
34.45389384,48.21,49.68861301,49.186879
37.74389384,50.56,49.74861301,50.166879
36.55389384,52.52,49.55861301,55.076879
35.49389384,50.63,46.29861301,51.816879
34.38389384,50.58,46.26861301,51.466879
35.08389384,51,49.92861301,51.976879
31.29389384,40.47,39.44861301,41.216879
30.57389384,36.11,32.41861301,36.616879
30.57389384,29.28,30.94861301,16.866879
33.47389384,17.91,30.91861301,4.136878995
36.80389384,21.36,30.92861301,4.166878995
38.21389384,31.12,32.40861301,6.016878995
42.00389384,31.13,37.63861301,16.786879
42.49389384,37.18,45.59861301,36.216879
43.52389384,47.8,49.70861301,41.316879
47.38389384,50.39,51.94861301,49.786879
45.72389384,51.65,57.11861301,52.096879
49.92389384,59.49,60.24861301,60.076879
50.96389384,58.91,59.84861301,60.076879
49.58389384,54,55.49861301,55.106879
48.00389384,52.29,54.16861301,54.796879
44.58389384,51.19,52.45861301,53.266879
38.91389384,49.97,49.53861301,51.496879
33.99389384,44.93,41.82861301,47.206879
36.55389384,41.2,38.47861301,46.206879
37.87389384,41,29.10861301,46.016879
36.18389384,41.81,25.19861301,48.656879
33.63389384,44.97,40.08861301,48.656879
34.01389384,43.79,38.47861301,51.526879
36.18389384,47.93,39.42861301,51.766879
32.79389384,38.14,22.41861301,45.956879
36.34389384,37.25,28.36861301,40.656879
38.30389384,32.01,25.19861301,31.666879
40.87389384,33.13,25.40861301,32.986879
43.03389384,43.85,36.43861301,43.036879
46.24389384,44.81,42.56861301,44.686879
45.18389384,44.67,42.52861301,43.076879
45.53389384,47.47,47.04861301,46.236879
46.24389384,48.11,49.63861301,49.006879
48.97389384,51.11,52.09861301,52.126879
49.68389384,52.36,52.78861301,56.556879
54.62389384,52.42,53.58861301,58.036879
55.88389384,55.47,54.74861301,58.476879
54.93389384,53.69,53.65861301,57.916879
52.68389384,52.88,51.89861301,56.376879
51.08389384,51.93,50.37861301,53.776879
42.54389384,49.22,42.55861301,51.526879
34.30389384,43.83,39.87861301,48.016879
38.79389384,44.4,41.01861301,48.046879
36.80389384,44.48,41.28861301,48.926879
36.22389384,45.06,40.39861301,48.136879
36.08389384,44.22,25.84861301,47.976879
35.64389384,41.36,24.88861301,45.676879
36.32389384,42.69,38.50861301,51.976879
33.57389384,37.18,22.37861301,42.466879
36.80389384,31.02,22.92861301,38.086879
40.98389384,29.65,17.33861301,30.596879
41.68389384,32.47,25.71861301,30.626879
49.58389384,45.26,44.49861301,44.636879
49.19389384,46.32,46.88861301,44.466879
45.86389384,47.93,49.20861301,45.346879
45.82389384,50.19,54.90861301,50.406879
48.09389384,53.31,56.81861301,52.266879
50.53389384,56.61,58.47861301,54.136879
53.77389384,57.11,57.59861301,59.686879
55.76389384,54.31,55.65861301,60.076879
56.41389384,56.97,58.44861301,61.356879
55.52389384,53.54,54.83861301,59.436879
54.28389384,53.09,54.66861301,60.076879
51.06389384,52.87,54.14861301,53.196879
48.78389384,51.07,49.60861301,53.776879
40.28389384,47.05,42.11861301,49.616879
41.25389384,40.64,35.93861301,49.186879
38.91389384,40.92,32.42861301,51.006879
36.55389384,38.13,34.33861301,52.556879
36.21389384,38.14,35.27861301,51.466879
36.22389384,38.72,36.47861301,52.106879
36.52389384,43.6,46.26861301,52.106879
36.08389384,37.18,43.23861301,44.186879
36.55389384,35.26,39.74861301,33.586879
37.71389384,31.12,42.00861301,30.176879
44.53389384,37.4,45.37861301,23.286879
47.65389384,41.4,47.52861301,27.556879
46.71389384,44.9,49.09861301,30.886879
45.98389384,45.47,50.26861301,31.326879
48.45389384,49.05,51.83861301,38.786879
48.44389384,52.2,53.38861301,51.866879
53.52389384,53.14,54.72861301,55.746879
57.20389384,56.29,58.36861301,58.606879
58.60389384,59.17,60.46861301,60.076879
58.60389384,60.61,60.87861301,62.226879
55.14389384,57.57,54.90861301,60.076879
51.06389384,52.52,52.05861301,54.466879
50.18389384,51.08,49.11861301,52.936879
49.16389384,47.78,48.10861301,52.056879
42.76389384,47.25,41.82861301,48.686879
41.90389384,48.21,39.43861301,51.306879
38.66389384,49.58,32.41861301,51.976879
35.64389384,41.56,32.40861301,49.266879
32.79389384,38.13,32.31861301,45.116879
32.42389384,38.11,26.66861301,44.466879
36.18389384,37.18,26.66861301,44.466879
35.12389384,31.02,6.788613014,38.086879
36.18389384,2.08,1.578613014,32.026879
39.88389384,24.35,28.74861301,9.156878995
44.53389384,29.74,34.47861301,4.806878995
45.60389384,34.07,38.25861301,13.326879
46.17389384,33.62,38.14861301,18.176879
45.43389384,35.92,38.16861301,27.766879
44.67389384,36.38,36.80861301,36.826879
47.18389384,48.31,43.77861301,42.286879
50.56389384,53.28,54.13861301,52.636879
52.10389384,55.46,56.46861301,56.366879
54.59389384,57.76,55.09861301,58.666879
56.19389384,53.86,55.49861301,55.626879
54.57389384,53.52,53.99861301,54.396879
51.40389384,51.41,47.23861301,52.676879
49.57389384,48.79,38.93861301,51.976879
45.59389384,41,22.04861301,49.366879
35.29389384,25.67,19.86861301,48.716879
42.30389384,34.74,20.18861301,49.116879
40.54389384,34.72,19.12861301,49.226879
37.63389384,33.68,17.15861301,46.186879
36.21389384,26.93,6.738613014,44.406879
36.34389384,30.98,8.478613014,43.256879
37.66389384,31.02,9.718613014,44.986879
35.64389384,8.4,1.608613014,38.086879
37.14389384,16.31,3.328613014,32.026879
39.34389384,24.25,13.73861301,13.386879
42.97389384,22.06,23.26861301,7.056878995
45.15389384,30.64,33.55861301,13.386879
45.77389384,38.86,35.25861301,27.556879
45.70389384,39.43,38.29861301,34.146879
45.14389384,43.74,47.39861301,37.786879
45.78389384,49.82,50.89861301,42.126879
48.68389384,52.77,57.32861301,53.956879
50.92389384,59.64,58.85861301,56.926879
54.50389384,59.32,54.91861301,61.566879
55.62389384,57.46,54.81861301,61.786879
55.29389384,56.21,55.13861301,61.186879
55.13389384,54.36,54.81861301,59.356879
50.14389384,51.93,52.54861301,54.426879
47.60389384,48.59,42.61861301,50.556879
38.11389384,41.29,32.00861301,49.516879
45.69389384,39.94,25.94861301,49.226879
41.92389384,35.96,21.34861301,49.756879
39.77389384,32.67,13.29861301,47.976879
37.94389384,32.95,15.08861301,46.686879
37.36389384,36.5,18.09861301,45.716879
37.10389384,31.01,14.46861301,44.646879
32.51389384,8.14,1.578613014,31.926879
33.57389384,0.29,1.508613014,4.166878995
37.07389384,0.6,9.248613014,1.186878995
42.44389384,0.8,9.598613014,1.196878995
42.88389384,10.17,11.39861301,1.216878995
43.70389384,16.07,13.78861301,5.006878995
45.65389384,27.43,24.52861301,26.886879
47.46389384,36.27,40.85861301,30.646879
46.32389384,37.45,43.05861301,36.056879
48.79389384,47.64,48.75861301,48.546879
52.34389384,53.15,52.48861301,54.246879
55.87389384,56.02,54.66861301,59.606879
55.69389384,54.31,55.09861301,62.526879
53.85389384,54.2,57.57861301,62.026879
52.19389384,53.85,56.07861301,61.516879
50.16389384,52.91,54.43861301,54.596879
48.79389384,52.16,54.16861301,53.876879
39.88389384,51.62,48.71861301,52.756879
47.48389384,50.29,46.68861301,52.756879
45.80389384,49.27,40.81861301,53.266879
44.51389384,42.43,39.43861301,50.596879
40.73389384,38.49,25.44861301,46.656879
38.16389384,37.79,28.95861301,45.906879
36.55389384,38,31.73861301,44.586879
31.25389384,18.34,21.36861301,31.886879
31.23389384,7.92,9.218613014,1.256878995
36.20389384,7.92,9.188613014,1.196878995
39.81389384,7.94,11.18861301,1.196878995
40.85389384,7.92,12.86861301,1.196878995
45.39389384,8.48,13.93861301,2.606878995
46.31389384,9.43,16.70861301,13.326879
48.54389384,22.02,22.61861301,24.246879
47.23389384,33.36,33.74861301,33.516879
49.43389384,45.73,36.21861301,46.216879
53.27389384,49.13,45.75861301,52.956879
55.62389384,54.6,53.95861301,58.846879
54.91389384,54.28,55.39861301,58.116879
53.29389384,53.54,54.81861301,54.446879
51.67389384,53.52,54.81861301,54.046879
49.43389384,52.22,53.73861301,52.086879
46.10389384,50.53,48.67861301,51.976879
44.44389384,46.91,26.47861301,50.016879
37.35389384,44.1,28.20861301,49.556879
35.21389384,40.13,20.57861301,46.476879
33.01389384,35.64,18.34861301,44.466879
31.29389384,31.02,6.408613014,41.986879
31.36389384,31.02,2.908613014,41.926879
32.20389384,31.11,1.738613014,41.386879
33.01389384,14.42,1.758613014,32.036879
35.79389384,24.81,6.328613014,32.026879
38.71389384,32.04,31.12861301,38.686879
42.73389384,37.3,41.27861301,32.636879
46.46389384,40.2,42.48861301,35.676879
48.06389384,48.66,50.15861301,41.016879
49.50389384,51.88,53.83861301,42.986879
49.14389384,52.87,54.01861301,52.456879
51.62389384,53.52,55.56861301,55.876879
53.47389384,58.4,60.06861301,57.396879
55.65389384,58.04,61.66861301,58.946879
56.58389384,59.56,60.92861301,61.366879
59.69389384,67.41,69.51861301,70.336879
56.67389384,67.84,69.71861301,69.846879
56.63389384,64.47,66.25861301,69.546879
55.65389384,64.22,62.15861301,67.446879
54.98389384,60.89,65.80861301,65.376879
48.48389384,53.37,55.09861301,59.996879
51.48389384,63.18,63.86861301,66.796879
51.89389384,59.45,61.30861301,63.806879
50.48389384,52.86,52.50861301,59.656879
49.77389384,48.91,47.61861301,53.996879
50.52389384,48.88,47.61861301,53.176879
50.98389384,48.88,46.04861301,55.286879
47.13389384,45.4,44.65861301,46.996879
53.29389384,47.79,48.07861301,46.296879
53.86389384,45.76,48.94861301,46.246879
55.93389384,47.12,48.54861301,45.206879
55.94389384,47.34,52.67861301,39.876879
53.81389384,48.4,52.57861301,39.916879
53.17389384,49.26,55.74861301,40.066879
53.11389384,52.48,62.77861301,41.796879
54.17389384,59.49,66.03861301,55.376879
56.21389384,65,66.17861301,65.446879
59.38389384,64.01,63.46861301,66.606879
62.21389384,66.96,69.20861301,67.066879
61.89389384,67.79,66.63861301,69.426879
60.49389384,68.64,66.03861301,69.226879
58.57389384,66.54,62.18861301,68.706879
55.94389384,62.17,55.67861301,65.646879
46.54389384,50.86,49.26861301,56.516879
38.30389384,48.07,42.75861301,48.876879
51.56389384,50.06,42.75861301,54.076879
50.41389384,50.29,38.47861301,56.516879
47.83389384,45.18,32.27861301,51.196879
44.13389384,38,28.22861301,47.306879
43.60389384,37.51,26.62861301,47.256879
46.54389384,36.26,16.94861301,48.166879
42.93389384,17.78,6.878613014,38.906879
48.01389384,8.03,3.088613014,31.886879
48.23389384,7.24,6.638613014,9.306878995
51.97389384,6.15,7.898613014,7.056878995
53.10389384,13.41,24.58861301,7.406878995
51.89389384,23.31,24.58861301,14.316879
51.97389384,24.9,29.88861301,24.216879
50.88389384,33.45,36.55861301,26.016879
50.89389384,44.71,47.43861301,43.976879
54.38389384,51,52.43861301,52.666879
56.53389384,54.62,58.11861301,57.026879
61.69389384,58.04,59.41861301,59.646879
62.44389384,61.35,64.76861301,63.066879
58.66389384,57.56,59.72861301,59.926879
56.52389384,54.87,56.47861301,58.096879
55.36389384,55.08,56.89861301,57.376879
46.79389384,50,49.85861301,53.706879
38.88389384,44.9,46.55861301,48.986879
51.49389384,47.44,44.41861301,52.646879
51.26389384,48.66,44.10861301,56.626879
42.23389384,43.36,30.16861301,50.266879
41.41389384,43.36,32.58861301,49.406879
42.26389384,44.41,31.99861301,50.606879
43.07389384,42.58,27.02861301,50.606879
43.95389384,31.12,27.14861301,45.646879
46.46389384,38.1,26.74861301,44.466879
51.26389384,32.85,23.20861301,39.616879
53.29389384,35.41,29.46861301,25.776879
53.48389384,43.38,37.78861301,27.076879
51.97389384,47.95,48.22861301,31.416879
47.90389384,50.12,53.05861301,38.346879
46.46389384,51.74,53.87861301,46.396879
49.07389384,51.68,55.94861301,52.526879
55.54389384,57.38,59.72861301,57.666879
58.44389384,59.02,60.48861301,61.726879
59.63389384,59.53,60.74861301,63.076879
60.49389384,60.51,63.59861301,64.086879
59.63389384,59.58,60.03861301,65.376879
59.63389384,57.82,58.11861301,65.786879
56.63389384,56.5,55.71861301,61.696879
52.45389384,53.8,54.96861301,56.916879
45.25389384,47.79,42.66861301,50.086879
51.26389384,47.09,39.32861301,53.486879
50.64389384,42.23,39.10861301,58.656879
50.03389384,40.97,32.03861301,51.636879
49.53389384,41.96,33.07861301,50.266879
49.58389384,44.01,44.67861301,52.316879
49.58389384,50.33,50.09861301,55.636879
44.61389384,45.42,45.21861301,46.876879
50.96389384,44.94,45.65861301,45.636879
51.89389384,45.57,49.04861301,43.766879
51.49389384,51.38,55.30861301,37.406879
51.89389384,53.3,60.31861301,37.596879
51.23389384,54.39,63.76861301,39.036879
51.89389384,54.27,65.91861301,49.276879
54.92389384,63.25,66.33861301,53.576879
56.07389384,64.17,66.93861301,58.316879
58.27389384,66.47,67.76861301,65.786879
60.49389384,67.6,70.22861301,67.436879
62.19389384,64.96,69.34861301,66.706879
62.52389384,69.62,70.91861301,70.336879
60.49389384,68.9,70.22861301,68.956879
59.63389384,66.37,67.04861301,67.486879
55.93389384,62.79,64.19861301,65.376879
51.26389384,59.85,60.51861301,60.626879
46.03389384,52.4,55.00861301,52.396879
51.26389384,56.15,59.57861301,57.226879
50.98389384,59.44,60.31861301,61.726879
49.58389384,60.97,59.33861301,63.536879
49.58389384,56.01,54.27861301,61.116879
49.58389384,60.12,59.51861301,64.616879
47.40389384,57.05,53.65861301,59.116879
40.46389384,44.39,45.39861301,46.066879
38.92389384,41.12,42.94861301,39.306879
40.05389384,38.71,42.41861301,22.526879
42.62389384,43.52,50.50861301,22.406879
51.93389384,51.9,56.30861301,32.346879
52.23389384,51.49,61.89861301,32.906879
52.23389384,52.01,62.71861301,36.976879
51.97389384,51.64,57.64861301,39.396879
51.97389384,52.01,63.17861301,48.766879
51.93389384,62.4,66.02861301,53.116879
56.07389384,65.98,67.27861301,66.016879
56.44389384,68.17,67.04861301,66.966879
57.00389384,67.84,67.92861301,67.306879
55.94389384,66,66.18861301,66.066879
53.88389384,64.55,63.46861301,65.416879
51.83389384,64.07,61.06861301,65.156879
51.26389384,56.91,57.75861301,57.816879
47.90389384,49.49,49.66861301,49.936879
49.29389384,43.56,44.85861301,47.486879
51.26389384,46.4,44.85861301,51.226879
47.88389384,43.56,40.62861301,52.356879
45.42389384,41.64,38.47861301,50.266879
43.40389384,41.62,38.89861301,50.136879
40.18389384,41.72,35.99861301,49.706879
37.30389384,30.98,32.29861301,38.906879
36.84389384,30.98,32.27861301,24.786879
36.37389384,15.96,30.46861301,1.226878995
36.84389384,3.73,25.17861301,1.186878995
42.29389384,8.11,35.99861301,1.196878995
44.24389384,32.84,52.12861301,1.236878995
48.06389384,41.68,52.68861301,7.056878995
50.99389384,47.34,52.63861301,29.086879
52.84389384,51.13,52.69861301,45.026879
51.95389384,51.74,53.55861301,49.706879
53.48389384,57.25,55.82861301,58.196879
55.94389384,60.96,62.18861301,61.796879
56.52389384,60.02,61.29861301,60.556879
53.55389384,59.38,60.74861301,59.566879
52.92389384,59.19,60.78861301,59.566879
46.46389384,54.3,55.59861301,55.686879
39.36389384,47.97,47.69861301,50.026879
37.30389384,47.26,46.18861301,48.856879
38.85389384,45.77,41.77861301,48.536879
40.96389384,49.49,42.41861301,54.276879
37.65389384,48.72,38.47861301,52.196879
37.30389384,41.72,32.27861301,50.086879
37.30389384,41.61,32.30861301,50.886879
40.65389384,49.36,32.30861301,52.196879
37.09389384,38.04,32.29861301,45.796879
39.61389384,36.26,32.31861301,38.086879
39.11389384,31.11,32.31861301,31.926879
41.28389384,31.12,32.40861301,16.546879
43.33389384,38.4,39.65861301,18.106879
47.74389384,48.48,49.21861301,25.236879
47.90389384,50.28,51.37861301,34.036879
47.38389384,51.09,51.95861301,46.226879
47.90389384,51.87,52.55861301,52.316879
51.97389384,53.95,52.70861301,53.866879
56.07389384,55.89,53.65861301,57.286879
56.12389384,58.23,51.58861301,61.006879
56.05389384,62.17,51.58861301,67.326879
55.36389384,60.98,60.06861301,66.186879
54.51389384,61.47,63.13861301,66.186879
47.90389384,57.89,58.55861301,62.606879
38.47389384,47.03,42.56861301,50.606879
34.80389384,42.93,40.71861301,48.936879
42.48389384,48.07,41.46861301,51.716879
39.36389384,41.72,32.27861301,53.006879
37.94389384,31.02,15.91861301,49.676879
37.30389384,31.02,6.598613014,47.686879
38.03389384,31.02,8.818613014,48.946879
39.00389384,38.14,22.35861301,50.316879
37.30389384,31.02,14.67861301,42.626879
37.30389384,31.02,11.89861301,37.606879
37.32389384,17.92,14.61861301,5.986878995
41.41389384,25.2,22.41861301,8.506878995
41.43389384,40.58,39.03861301,7.206878995
43.07389384,46.78,46.18861301,27.016879
46.37389384,50.08,50.47861301,33.966879
46.39389384,52.56,52.64861301,42.406879
45.52389384,53.95,53.30861301,51.656879
47.38389384,55.32,54.66861301,55.896879
55.05389384,57.07,56.98861301,56.286879
56.07389384,59.45,59.34861301,60.356879
55.94389384,61.94,62.42861301,64.306879
53.60389384,60.67,60.32861301,61.956879
51.26389384,60.14,60.21861301,61.956879
47.90389384,59.03,59.93861301,60.286879
42.81389384,49.7,50.65861301,51.046879
36.66389384,41.79,40.71861301,47.266879
41.23389384,43.27,28.36861301,50.256879
40.81389384,43.33,27.13861301,52.726879
38.14389384,37.65,14.72861301,48.306879
38.14389384,40.62,17.03861301,47.306879
39.30389384,45.39,32.42861301,49.076879
39.42389384,45.42,22.65861301,51.616879
36.84389384,36.7,8.728613014,46.246879
37.68389384,37.18,6.408613014,41.736879
38.26389384,34.13,23.30861301,22.406879
39.89389384,46.97,46.02861301,30.266879
44.47389384,51.74,49.53861301,33.656879
46.46389384,52,51.48861301,36.946879
46.36389384,53.95,53.03861301,40.876879
47.86389384,54.76,57.89861301,51.786879
54.28389384,57.98,60.04861301,57.156879
58.14389384,59.45,60.74861301,57.326879
59.01389384,60.99,61.49861301,61.366879
60.49389384,64.03,63.92861301,65.376879
61.50389384,65.16,65.03861301,68.506879
58.57389384,64.04,65.73861301,66.066879
57.42389384,63.07,64.68861301,65.346879
52.09389384,60.12,61.40861301,62.386879
46.46389384,53.37,55.06861301,54.676879
44.02389384,49.7,46.68861301,48.576879
43.42389384,44.17,37.77861301,54.706879
40.10389384,41.87,36.72861301,54.026879
39.36389384,47.54,39.65861301,51.716879
39.31389384,46.95,40.51861301,51.106879
40.90389384,48.17,43.69861301,52.316879
44.21389384,50.77,47.29861301,57.796879
39.44389384,48.94,46.24861301,49.846879
41.39389384,48.62,46.57861301,48.936879
43.00389384,48.65,46.63861301,44.096879
45.76389384,50.77,51.12861301,40.556879
42.62389384,50.81,52.39861301,40.566879
46.46389384,53.88,52.78861301,42.866879
